feature,component,target_lag_candidate_id,target_lags,target_lag_strategy,target_lag_preset,target_lag_source,acf_value,pacf_value,significance_threshold,selected_for_target_lags,target_lag_selection_fallback,lag_spec,exog_lags,n_train,n_val,Val RMSE,Val MAE,Val MAPE,Val Directional_Accuracy,target_lag,selected_ic,exog_lag,AIC,BIC,selected_score,nobs,rank_within_feature,selected_for_ffnn_grid,combo_rank,combo_score_sum,combo_source,lag_spec_strategy
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,26.0,-4988.104660845812,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,27.0,-4988.089159897382,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,28.0,-4988.087371161268,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,29.0,-4987.939566982064,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,30.0,-4987.694870749043,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,31.0,-4987.679369800614,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,32.0,-4987.404853614331,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,33.0,-4986.995063517563,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,34.0,-4986.87243852152,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,35.0,-4986.738365537533,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,36.0,-4986.478168356083,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,37.0,-4986.189920974583,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,38.0,-4986.055847990598,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,39.0,-4986.038558306053,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,40.0,-4985.7956508091465,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,41.0,-4985.780130877815,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,42.0,-4985.778361124602,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,43.0,-4985.6460578938295,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,44.0,-4985.385860712378,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,45.0,-4985.356040759118,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,46.0,-4985.0958435776665,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,47.0,-4984.946250662349,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,48.0,-4984.686053480898,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,49.0,-4984.578929433284,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,50.0,-4983.896411886349,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,51.0,-4983.879122201804,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,52.0,-4983.48662178958,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,53.0,-4983.401347568839,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,54.0,-4983.196604654868,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,55.0,-4983.141150387388,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,56.0,-4982.7868145581,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,57.0,-4982.718830021902,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,58.0,-4982.458632840452,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,59.0,-4982.309039925134,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,60.0,-4982.048842743683,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,61.0,-4981.508594829306,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,62.0,-4981.248397647855,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,63.0,-4981.241911464589,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,64.0,-4981.107838480603,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,65.0,-4980.847641299152,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,66.0,-4980.8260772823705,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,67.0,-4980.5658801009195,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,68.0,-4980.559393917653,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4, 5], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4, 5]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4, 5), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4, 5)}",,,,,,,,aic,,,,,,,,69.0,-4980.4253209336675,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4], PCE:[1, 2, 3, 4, 5, 6], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4], USD_VND:[1, 2, 3, 4, 5, 6]","{'US_Retail': (1, 2, 3, 4), 'PCE': (1, 2, 3, 4, 5, 6), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4), 'USD_VND': (1, 2, 3, 4, 5, 6)}",,,,,,,,aic,,,,,,,,70.0,-4980.4162871856015,full_product,full_product
__ffnn_combo__,VMD1,,"(1,)",,,,,,,,,"target:[1] | US_Retail:[1, 2, 3, 4, 5, 6], PCE:[1, 2, 3, 4], US_Sentiment:[1, 2, 3, 4, 5, 6], Import_CN:[1, 2, 3, 4, 5], USD_VND:[1, 2, 3, 4]","{'US_Retail': (1, 2, 3, 4, 5, 6), 'PCE': (1, 2, 3, 4), 'US_Sentiment': (1, 2, 3, 4, 5, 6), 'Import_CN': (1, 2, 3, 4, 5), 'USD_VND': (1, 2, 3, 4)}",,,,,,,,aic,,,,,,,,71.0,-4980.408031249123,full_product,full_product
